,F1,mu_x,mu_y,x,y
61,197.87433759175323,59.877289339946394,36.198723718334364,0.0,37.0
62,181.12753103574397,59.02533298665744,36.45984556070296,0.0,37.0
63,164.4619846416796,58.13440849211758,36.74077437554703,0.0,37.0
64,148.02871829006892,57.206267822328655,37.04223986784196,0.0,37.0
65,131.99182912444402,56.24347937418284,37.36474109911643,0.0,37.0
66,116.52654788886846,55.249630365839565,37.708427471941064,0.0,37.0
67,101.81579304982306,54.229559900679355,38.072945074374374,0.0,37.0
68,88.04480367032993,53.189618911789644,38.457244077847236,0.0,37.0
69,75.39346401656621,52.137947115802525,38.85934608051153,0.0,37.0
70,64.02608217813504,51.084748069699835,39.276076577700294,0.0,37.0
71,54.0787200263335,50.04253102036152,39.70277834047551,0.0,37.0
72,45.644761330310196,49.02627276717909,40.13303727923904,0.0,37.0
73,38.76028054085616,48.05343596753678,40.55847301500198,0.0,37.0
74,33.39186470456912,47.14376628239583,40.968668884102414,0.0,37.0
75,29.430582357626534,46.31878657307219,41.35133323927457,0.0,37.0
76,26.69627097895863,45.600921752676136,41.69278355332062,0.0,37.0
77,24.955523397983594,45.01223266245064,41.9788121608904,0.0,37.0
78,23.95409884088021,44.57281571888895,42.19591705888793,0.0,37.0
79,23.460030867642388,44.299028056821825,42.33276846506048,0.0,37.0
80,23.30870052103774,44.20179782979377,42.381662943702054,0.0,37.0
81,23.43795030132955,44.28533378955715,42.33964557950608,0.0,37.0
82,23.902299235308636,44.546517642756136,42.20900909912091,0.0,37.0
83,24.86109743776645,44.97513589946774,41.99702087821937,0.0,37.0
84,26.543882309369206,45.55491879402302,41.71493815553802,0.0,37.0
85,29.203323353519746,46.265170834106115,41.376560421895896,0.0,37.0
86,33.06873231192073,47.08266841410983,40.9966576985792,0.0,37.0
87,38.31064772639136,47.983495411594184,40.58958165610386,0.0,37.0
88,45.02157320737721,48.944570058341874,40.168250761251144,0.0,37.0
89,53.21248033482541,49.94473790400346,39.743564960107136,0.0,37.0
90,62.8211564230039,50.96541847872199,39.32420103100185,0.0,37.0
91,73.72731810585768,51.99086939281261,38.9166865722452,0.0,37.0
92,85.76998406282898,53.00816605898811,38.525642129546675,0.0,37.0
93,98.76396235775347,54.00699752526845,38.15409923430802,0.0,37.0
94,112.51372915851215,54.979362994736356,37.80382995026771,0.0,37.0
95,126.82408303479063,55.91923123883298,37.475649907122346,0.0,37.0
96,141.50766237454147,56.82220361562285,37.169676938941336,0.0,37.0
97,156.3897729438418,57.68520412497863,36.88554063811848,0.0,37.0
98,171.31109570488442,58.50620759615182,36.622545608183444,0.0,37.0
99,186.1288311549367,59.28400911819738,36.37979467984088,0.0,37.0
